,price,state,propertyType,bathrooms,bedrooms,carspaces,region,suburb,postcode,dateListed,listingSlug,latitude,longitude
877,650.0,VIC,House,1,3,2,Melbourne Region,BENTLEIGH,3204,2022-09-26T09:41:45,1-210-tucker-road-bentleigh-vic-3204-16103255,-37.91484,145.052139
878,400.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-28T16:30:50,209-8-montrose-street-hawthorn-east-vic-3123-16109618,-37.823204,145.046188
879,395.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BRUNSWICK,3056,2022-09-21T11:31:23,14-116-albert-street-brunswick-vic-3056-16099340,-37.77005,144.971466
880,330.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CAULFIELD,3162,2022-09-29T12:20:18,11-8-tattenham-street-caulfield-vic-3162-16110783,-37.8827972,145.0472
881,1100.0,VIC,House,2,4,2,Melbourne Region,BLACK ROCK,3193,2022-09-28T10:42:26,17-fourth-street-black-rock-vic-3193-16108263,-37.98036,145.021561
882,865.0,VIC,House,1,3,1,Melbourne Region,TOORAK,3142,2022-09-27T08:50:37,7-burnie-street-toorak-vic-3142-16105562,-37.835762,145.009827
883,825.0,VIC,Townhouse,1,3,2,Melbourne Region,ELWOOD,3184,2022-09-19T09:57:37,3-483-st-kilda-street-elwood-vic-3184-16094510,-37.88656,144.9912
884,425.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,RESERVOIR,3073,2022-09-27T11:19:51,2-123-cheddar-road-reservoir-vic-3073-16106073,-37.7025681,145.017242
885,650.0,VIC,House,1,3,1,Melbourne Region,ST KILDA,3182,2022-09-27T16:56:29,69-chapel-street-st-kilda-vic-3182-16107526,-37.8637962,144.990936
886,370.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-28T16:30:09,2-31-33-caroline-street-hawthorn-east-vic-3123-16109612,-37.82895,145.046249
887,780.0,VIC,Townhouse,2,3,2,Melbourne Region,GLEN HUNTLY,3163,2022-09-19T10:55:12,22b-park-ave-glen-huntly-vic-3163-16094731,-37.89605,145.045
888,780.0,VIC,House,1,2,1,Melbourne Region,RICHMOND,3121,2022-09-19T10:32:46,40-wellington-street-richmond-vic-3121-16094652,-37.8261528,144.989441
889,495.0,VIC,House,1,3,2,Melbourne Region,BENTLEIGH EAST,3165,2022-09-26T09:25:59,1-bethwyn-street-bentleigh-east-vic-3165-16103205,-37.911,145.0597
890,375.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,HAWTHORN,3122,2022-09-20T10:30:32,5-56-58-burwood-road-hawthorn-vic-3122-16096828,-37.8215,145.02417
891,850.0,VIC,House,1,3,2,Melbourne Region,ELSTERNWICK,3185,2022-09-27T13:52:08,26-clarence-street-elsternwick-vic-3185-12646931,-37.8918953,145.010437
892,440.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELWOOD,3184,2022-09-21T12:16:11,13-47-brighton-road-elwood-vic-3184-16099504,-37.8705139,144.988052
893,460.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,BRUNSWICK,3056,2022-09-26T13:02:46,1-80-mitchell-street-brunswick-vic-3056-16104131,-37.7595634,144.970322
894,375.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-29T13:41:19,3-31-wanda-road-caulfield-north-vic-3161-15230423,-37.8676529,145.02182
895,480.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,HIGHETT,3190,2022-09-19T18:34:44,205-6-dart-street-highett-vic-3190-16096414,-37.94649,145.039841
896,640.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,RICHMOND,3121,2022-09-29T11:06:27,402-77-abinger-street-richmond-vic-3121-16110511,-37.820446,145.004425
897,330.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MOONEE PONDS,3039,2022-09-19T16:44:11,10-8-eddy-strret-moonee-ponds-vic-3039-16096123,-37.7647858,144.920273
898,435.0,VIC,House,2,4,2,South Western Victoria,DELACOMBE,3356,2022-09-26T13:32:02,425-greenhalghs-road-delacombe-vic-3356-16104213,-37.5834465,143.796616
899,1200.0,VIC,Townhouse,2,3,2,Eastern Suburbs,KEW,3101,2022-09-16T10:14:28,3-92-brougham-street-kew-vic-3101-16092388,-37.803,145.031189
900,750.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-19T10:53:57,7-2-heather-street-south-melbourne-vic-3205-16094728,-37.8336143,144.964859
901,1600.0,VIC,ApartmentUnitFlat,2,2,2,Melbourne Region,ST KILDA,3182,2022-09-27T14:27:04,3505-14-16-the-esplanadr-st-kilda-vic-3182-16106828,-37.8650169,144.974686
902,630.0,VIC,ApartmentUnitFlat,1,3,1,Melbourne Region,MALVERN EAST,3145,2022-09-27T16:13:05,3-60-serrell-st-malvern-east-vic-3145-16107329,-37.879982,145.063126
903,625.0,VIC,House,2,2,0,Melbourne Region,CARLTON NORTH,3054,2022-09-20T13:56:00,10-sutton-street-carlton-north-vic-3054-16097594,-37.78859,144.973022
904,320.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA,3182,2022-09-28T14:11:09,2-16-vale-st-st-kilda-vic-3182-16108973,-37.8661537,144.983368
905,550.0,VIC,House,1,2,0,Melbourne Region,PRAHRAN,3181,2022-09-28T15:17:30,16-spring-street-prahran-vic-3181-16109263,-37.85061,145.003891
906,300.0,VIC,House,1,2,1,Northern Victoria,ESKDALE,3701,2022-09-21T15:31:47,283-mitta-north-road-eskdale-vic-3701-16100349,-36.45078,147.286163
907,550.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,GLEN IRIS,3146,2022-09-29T15:36:48,4-16-wills-street-glen-iris-vic-3146-16111457,-37.85374,145.054047
908,460.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,NORTHCOTE,3070,2022-09-21T12:10:59,202-2-separation-street-northcote-vic-3070-16099480,-37.769516,144.9996
909,600.0,VIC,ApartmentUnitFlat,1,3,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-20T13:58:27,2-14-rowell-avenue-camberwell-vic-3124-16097609,-37.8370323,145.060974
910,1550.0,VIC,Townhouse,3,3,2,Eastern Suburbs,GLEN IRIS,3146,2022-09-26T10:33:47,4-1458-high-street-glen-iris-vic-3146-16103489,-37.85859,145.042511
911,750.0,VIC,Townhouse,2,3,2,Melbourne Region,ESSENDON,3040,2022-09-15T14:00:53,12-8-10-lincoln-road-essendon-vic-3040-16091133,-37.7549973,144.908524
912,380.0,VIC,House,1,1,1,Melbourne Region,BRUNSWICK EAST,3057,2022-09-21T10:42:02,313-1-brunswick-road-brunswick-east-vic-3057-16099118,-37.77868,144.977585
913,650.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,BELMONT,3216,2022-09-19T09:46:32,100-settlement-road-belmont-vic-3216-16094466,-38.18181,144.3418
914,530.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,BALACLAVA,3183,2022-09-26T15:02:23,301-2a-nelson-street-balaclava-vic-3183-16104630,-37.8660431,144.993927
915,380.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CLAYTON,3168,2022-09-26T10:39:19,118-864-blackburn-road-clayton-vic-3168-16103508,-37.9200134,145.13974
916,575.0,VIC,House,2,4,2,Melbourne Region,OAKLEIGH SOUTH,3167,2022-09-29T12:48:25,16-silvan-street-oakleigh-south-vic-3167-15400067,-37.9375267,145.0871
917,440.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,PASCOE VALE,3044,2022-09-29T08:55:20,1-255-derby-street-pascoe-vale-vic-3044-15378014,-37.71624,144.9483
918,390.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,SANDRINGHAM,3191,2022-09-26T11:17:02,803-222-bay-road-sandringham-vic-3191-16103691,-37.9549637,145.02565
